time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1713386659153393000,299.7673928222656,0.5617130398750305,0.33970576524734497,3.1591615676879883,9.958999633789062,11.869497299194336,100.9997787475586,846.12939453125,-68.8716906,-32.9004
1713386660153393000,300.7673928222656,0.5910776853561401,0.23021729290485382,3.3704874515533447,9.954999923706055,12.219687461853027,101.00019073486328,845.2060546875,-68.8715626,-32.9004234
1713386661153393000,301.7673928222656,0.5623650550842285,0.2163330763578415,3.2905521392822266,9.954000473022461,12.529708862304688,99.00069427490234,844.077392578125,-68.8714302,-32.900445
1713386662153393000,302.7673928222656,0.4811084270477295,0.36124783754348755,3.331319808959961,9.954000473022461,12.87922477722168,99.00048065185547,843.28759765625,-68.8712967,-32.9004618
1713386663153393000,303.7673928222656,0.4830898940563202,0.32557642459869385,3.3945016860961914,9.95199966430664,13.249275207519531,98.0006332397461,842.907470703125,-68.8711589,-32.9004805
1713386664153393000,304.7673928222656,0.4869949519634247,0.3471311032772064,3.317675828933716,9.95199966430664,13.509403228759766,97.00053405761719,842.445556640625,-68.8710171,-32.9004965
1713386665153393000,305.7673928222656,0.5420042872428894,0.3679673969745636,3.227144956588745,9.954000473022461,13.799323081970215,97.00029754638672,841.81494140625,-68.8708694,-32.9005117
1713386666153393000,306.7673928222656,0.4970996081829071,0.3679673969745636,3.330380916595459,9.954999923706055,14.109274864196777,97.00031280517578,840.973388671875,-68.8707222,-32.9005244
1713386667153393000,307.7673928222656,0.5052503943443298,0.3962322473526001,3.383254289627075,9.956000328063965,14.389168739318848,96.00061798095703,839.8291015625,-68.8705705,-32.9005388
1713386668153393000,308.7673928222656,0.5570926666259766,0.4318564534187317,3.4474740028381348,9.958999633789062,14.569416999816895,96.00021362304688,839.124755859375,-68.8704142,-32.900552
1713386669153393000,309.7673928222656,0,0.4103657007217407,3.319488286972046,9.961000442504883,14.545510292053223,96.00888061523438,839.189697265625,-68.8703664,-32.9005559
1713386670153393000,310.7673928222656,0.5122754573822021,0.4036087095737457,3.403787851333618,9.961999893188477,14.822307586669922,96.00272369384766,838.91845703125,-68.870312,-32.90056
1713386671153393000,311.7673928222656,0.5227698683738708,0.43931764364242554,3.6562552452087402,9.96399974822998,14.580702781677246,95.00012969970703,838.3447265625,-68.8702026,-32.9005699
1713386672153393000,312.7673928222656,0.5320516228675842,0.4103657007217407,3.831407308578491,9.97700023651123,14.231030464172363,94.99967956542969,837.2744140625,-68.8700449,-32.9005833
1713386673153393000,313.7673928222656,0.5836908221244812,0.3753664791584015,4.010165214538574,10.001999855041504,14.110328674316406,94.9999008178711,836.2364501953125,-68.8698295,-32.9006034
1713386674153393000,314.7673928222656,0.54069584608078,0.3538361191749573,4.222476959228516,10.034000396728516,14.080109596252441,94.99996185302734,834.742919921875,-68.8695621,-32.9006289
1713386675153393000,315.7673928222656,0.5413963198661804,0.382099449634552,4.253072738647461,10.067000389099121,14.090043067932129,95.99964141845703,834.1807861328125,-68.8693683,-32.9006475
1713386676153393000,316.7673928222656,0.5956284403800964,0.4103657007217407,4.2955498695373535,10.104999542236328,14.090009689331055,96,833.7138671875,-68.8692005,-32.9006657
1713386677153393000,317.7673928222656,0.6008974313735962,0.3962322473526001,4.390347480773926,10.14799976348877,13.980361938476562,96.99942016601562,832.84033203125,-68.8690477,-32.9006816
1713386678153393000,318.7673928222656,0.5516142249107361,0.36124783754348755,4.4779229164123535,10.184000015258789,14.0797758102417,97.00009155273438,832.2486572265625,-68.8688982,-32.9006991
1713386679153393000,319.7673928222656,0.5535677671432495,0.3679673969745636,4.582924842834473,10.218999862670898,14.109929084777832,97.00003051757812,831.446533203125,-68.8687479,-32.9007163
1713386680153393000,320.7673928222656,0.5569149255752563,0.382099449634552,4.7511677742004395,10.253000259399414,14.110067367553711,97.99958038330078,830.7396240234375,-68.8685985,-32.9007339
